date,outflow(m3/d),inflow(m3/d),spill(m3/d),wse(m),avg_temp(C)
1999-11-14,354214624.66559994,357444099.072,0.0,23.021544,11.56
1999-11-15,359034370.55999994,357444099.072,0.0,23.079456,11.55
1999-11-16,368355808.0512,340318098.432,0.0,22.884384,11.62
1999-11-17,359499219.1488,347413155.84000003,0.0,22.460712,11.5
1999-11-18,421813395.7631999,455306959.872,0.0,22.795992,11.18
1999-11-19,435758853.4272001,405152243.712,0.0,22.878288,10.91
1999-11-20,393164043.264,415427844.0960001,0.0,22.488144,10.84
1999-11-21,382937374.3104,378239956.992,0.0,22.948392,9.92
1999-11-22,415036392.6528,410779358.208,0.0,22.655784,9.84
1999-11-23,402583343.61600006,377995299.84,0.0,22.588728,10.76
1999-11-24,438376684.9536,486378418.176,0.0,22.863048000000003,10.21
1999-11-25,439624436.4287999,436957673.472,0.0,23.128224,10.68
1999-11-26,526551122.5344,523321648.128,0.0,23.018496,10.49
1999-11-27,552802834.944,495920047.104,0.0,22.503384,10.27
1999-11-28,400968606.4128,447233273.856,0.0,22.439376000000003,10.16
1999-11-29,423256872.96,409556072.448,0.0,22.774656,9.77
1999-11-30,456456848.4864,442829445.12,0.0,22.536912,9.72
1999-12-01,473069069.1072,488580332.544,0.0,22.518624,9.68
1999-12-02,495283938.5088,450169159.68000007,0.0,22.286976000000003,9.56
1999-12-03,440700927.8976,513046047.7439999,0.0,22.655784,9.32
1999-12-04,466561188.864,466316531.712,0.0,23.082504000000004,9.18
1999-12-05,509620847.616,471209674.752,0.0,22.683216,9.01
1999-12-06,483613792.3583999,501791818.752,0.0,22.628352,9.01
1999-12-07,484494558.1056,503504418.816,0.0,22.869144,8.89
1999-12-08,486720938.1888,480017332.224,0.0,22.811232000000004,8.78
1999-12-09,515199030.6816,512556733.44000006,30264089.7024,23.112984,8.54
1999-12-10,491907669.8112,480017332.224,0.0,22.713696,8.3
1999-12-11,491711944.0896,510844133.3760001,0.0,22.72284,8.18
1999-12-12,495968978.5344,482953218.048,0.0,22.680168,8.26
1999-12-13,472506357.6576001,432309187.58399993,0.0,22.274784,7.71
1999-12-14,455820739.8912,499345247.232,0.0,22.573488,7.85
1999-12-15,483931846.6560001,436957673.472,0.0,22.201632000000004,7.82
1999-12-16,509058136.1664,564668706.8160001,0.0,22.680168,7.89
1999-12-17,565182486.8352,533841905.664,0.0,22.75332,8.0
1999-12-18,507272138.9568,539958334.464,0.0,22.500336,7.94
1999-12-19,576216524.3904,576901564.416,0.0,22.750272,7.77
1999-12-20,528606242.6112,517939190.784,0.0,22.52472,7.61
1999-12-21,545291860.3776,546319420.416,0.0,22.655784,7.34
1999-12-22,581868104.6016,579103478.7839999,0.0,22.655784,7.17
1999-12-23,556864143.6672,555861049.344,0.0,22.369272,6.97
1999-12-24,530979416.9856,519896448.0,0.0,22.53996,6.75
1999-12-25,531835717.0176,555616392.192,0.0,22.503384,6.68
1999-12-26,448114039.6032,427416044.544,0.0,22.69236,6.62
1999-12-27,542771891.7119999,529193419.776,0.0,22.445472,6.59
1999-12-28,543212274.5856,551701877.76,0.0,22.451568,6.46
1999-12-29,521339925.1968,519407133.696,0.0,22.445472,6.35
1999-12-30,473631780.5568,476102817.792,0.0,22.222968,6.11
1999-12-31,423672790.1184,419587015.68,0.0,22.50948,5.98
2000-01-01,406889309.4912,436957673.472,0.0,22.57044,5.93
2000-01-02,471356469.0432,446743959.552,0.0,22.710648000000003,5.86
2000-01-03,503528884.5312,535554505.728,0.0,22.543008,5.78
2000-01-04,494403172.7616,449924502.52800006,0.0,22.603968,5.77
2000-01-05,467026037.4528,467784474.624,0.0,22.35708,5.71
2000-01-06,517816862.208,536043820.032,0.0,22.369272,5.57
2000-01-07,459588460.032,474634874.88,0.0,22.731984,5.51
2000-01-08,488776058.2656,462646674.432,0.0,22.57044,5.48
2000-01-09,525841616.7936,545585448.9599999,0.0,22.756368,5.45
2000-01-10,557377923.6863999,561243506.6880001,0.0,22.7838,5.32
2000-01-11,537291571.5072,539713677.3119999,0.0,22.81428,5.16
2000-01-12,521902636.6464,485889103.8719999,0.0,22.610064000000005,5.03
2000-01-13,506905153.2288,516226590.72,0.0,22.637496,4.94
2000-01-14,496115772.8256,522832333.824,0.0,22.603968,4.94
2000-01-15,524373673.8816,535065191.424,0.0,22.58568,4.97
2000-01-16,514587387.8016,480506646.528,0.0,22.66188,4.85
2000-01-17,475686900.6336,474390217.728,0.0,22.381464000000005,
2000-01-18,488066552.5248,505950990.336,0.0,22.427184,4.82
2000-01-19,503333158.8096,485889103.8719999,0.0,22.579584,4.74
2000-01-20,491100301.2096,500079218.688,0.0,22.594824,4.6
